,Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
1176,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),1130,"Milk, whole fresh camel",1997,1997,gigagrams,5282.5555,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1177,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),1130,"Milk, whole fresh camel",1998,1998,gigagrams,5236.9473,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1178,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),1130,"Milk, whole fresh camel",1999,1999,gigagrams,5305.6553,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1179,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),1130,"Milk, whole fresh camel",2000,2000,gigagrams,5557.1444,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1180,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),1130,"Milk, whole fresh camel",2001,2001,gigagrams,5435.8509,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1181,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),1130,"Milk, whole fresh camel",2002,2002,gigagrams,5776.4616,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1182,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),1130,"Milk, whole fresh camel",2003,2003,gigagrams,5700.658,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1183,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),1130,"Milk, whole fresh camel",2004,2004,gigagrams,6045.0101,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1184,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),1130,"Milk, whole fresh camel",2005,2005,gigagrams,6113.4865,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1185,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),1130,"Milk, whole fresh camel",2006,2006,gigagrams,5746.492,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1186,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),1130,"Milk, whole fresh camel",2007,2007,gigagrams,6484.7444,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1187,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),1130,"Milk, whole fresh camel",2008,2008,gigagrams,7063.5449,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1188,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),1130,"Milk, whole fresh camel",2009,2009,gigagrams,7228.3659,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1189,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),1130,"Milk, whole fresh camel",2010,2010,gigagrams,7262.5193,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1190,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),1130,"Milk, whole fresh camel",2011,2011,gigagrams,7566.0007,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1191,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),1130,"Milk, whole fresh camel",2012,2012,gigagrams,9595.0169,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1192,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),1130,"Milk, whole fresh camel",2013,2013,gigagrams,9528.7692,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1193,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),1130,"Milk, whole fresh camel",2014,2014,gigagrams,9232.3488,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1194,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),1130,"Milk, whole fresh camel",2015,2015,gigagrams,10001.5826,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1195,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),1130,"Milk, whole fresh camel",2016,2016,gigagrams,9984.3176,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1196,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),1130,"Milk, whole fresh camel",2017,2017,gigagrams,10164.8534,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1254,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),1058,"Meat, chicken",1961,1961,gigagrams,7611.0921,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1255,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),1058,"Meat, chicken",1962,1962,gigagrams,7975.4662,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1256,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),1058,"Meat, chicken",1963,1963,gigagrams,8447.8334,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1257,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),1058,"Meat, chicken",1964,1964,gigagrams,8537.6532,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1258,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),1058,"Meat, chicken",1965,1965,gigagrams,8746.0654,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1259,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),1058,"Meat, chicken",1966,1966,gigagrams,8907.9633,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1260,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),1058,"Meat, chicken",1967,1967,gigagrams,9427.545,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1261,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),1058,"Meat, chicken",1968,1968,gigagrams,9831.0916,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1262,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),1058,"Meat, chicken",1969,1969,gigagrams,10200.1131,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1263,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),1058,"Meat, chicken",1970,1970,gigagrams,10687.2564,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1264,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),1058,"Meat, chicken",1971,1971,gigagrams,11028.4136,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1265,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),1058,"Meat, chicken",1972,1972,gigagrams,11550.1922,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1266,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),1058,"Meat, chicken",1973,1973,gigagrams,11914.264,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1267,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),1058,"Meat, chicken",1974,1974,gigagrams,12249.2514,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1268,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),1058,"Meat, chicken",1975,1975,gigagrams,12447.7621,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1269,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),1058,"Meat, chicken",1976,1976,gigagrams,12848.1368,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1270,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),1058,"Meat, chicken",1977,1977,gigagrams,13410.779,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1271,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),1058,"Meat, chicken",1978,1978,gigagrams,14932.6406,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1272,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),1058,"Meat, chicken",1979,1979,gigagrams,16021.8604,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1273,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),1058,"Meat, chicken",1980,1980,gigagrams,17155.6411,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1274,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),1058,"Meat, chicken",1981,1981,gigagrams,18363.0198,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1275,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),1058,"Meat, chicken",1982,1982,gigagrams,19111.7699,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1276,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),1058,"Meat, chicken",1983,1983,gigagrams,19729.6343,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1277,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),1058,"Meat, chicken",1984,1984,gigagrams,20615.5817,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1278,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),1058,"Meat, chicken",1985,1985,gigagrams,21480.4509,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1279,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),1058,"Meat, chicken",1986,1986,gigagrams,23004.7595,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1280,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),1058,"Meat, chicken",1987,1987,gigagrams,24669.9227,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1281,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),1058,"Meat, chicken",1988,1988,gigagrams,25962.9006,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1282,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),1058,"Meat, chicken",1989,1989,gigagrams,27103.9378,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1283,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),1058,"Meat, chicken",1990,1990,gigagrams,28157.6473,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1284,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),1058,"Meat, chicken",1991,1991,gigagrams,29512.2999,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1285,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),1058,"Meat, chicken",1992,1992,gigagrams,31166.2846,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1286,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),1058,"Meat, chicken",1993,1993,gigagrams,33046.8339,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1287,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),1058,"Meat, chicken",1994,1994,gigagrams,33954.1123,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1288,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),1058,"Meat, chicken",1995,1995,gigagrams,34732.8099,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1289,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),1058,"Meat, chicken",1996,1996,gigagrams,36844.2289,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1290,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),1058,"Meat, chicken",1997,1997,gigagrams,38866.7314,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1291,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),1058,"Meat, chicken",1998,1998,gigagrams,34493.1413,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1292,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),1058,"Meat, chicken",1999,1999,gigagrams,35843.0849,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1293,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),1058,"Meat, chicken",2000,2000,gigagrams,38128.7326,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1294,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),1058,"Meat, chicken",2001,2001,gigagrams,39914.3527,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1295,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),1058,"Meat, chicken",2002,2002,gigagrams,43975.9886,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1296,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),1058,"Meat, chicken",2003,2003,gigagrams,43914.4128,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1297,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),1058,"Meat, chicken",2004,2004,gigagrams,45411.8687,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1298,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),1058,"Meat, chicken",2005,2005,gigagrams,46686.1225,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1299,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),1058,"Meat, chicken",2006,2006,gigagrams,47411.7005,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1300,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),1058,"Meat, chicken",2007,2007,gigagrams,49664.6424,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1301,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),1058,"Meat, chicken",2008,2008,gigagrams,51680.2346,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1302,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),1058,"Meat, chicken",2009,2009,gigagrams,54419.5366,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1303,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),1058,"Meat, chicken",2010,2010,gigagrams,55850.8508,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1304,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),1058,"Meat, chicken",2011,2011,gigagrams,54360.7822,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1305,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),1058,"Meat, chicken",2012,2012,gigagrams,55733.132,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1306,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),1058,"Meat, chicken",2013,2013,gigagrams,57041.627,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1307,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),1058,"Meat, chicken",2014,2014,gigagrams,57229.0634,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1308,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),1058,"Meat, chicken",2015,2015,gigagrams,58622.9959,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1309,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),1058,"Meat, chicken",2016,2016,gigagrams,61561.2188,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1310,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),1058,"Meat, chicken",2017,2017,gigagrams,61525.7988,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1368,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),1062,"Eggs, hen, in shell",1961,1961,gigagrams,16549.4014,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1369,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),1062,"Eggs, hen, in shell",1962,1962,gigagrams,16918.1508,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1370,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),1062,"Eggs, hen, in shell",1963,1963,gigagrams,16848.8307,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1371,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),1062,"Eggs, hen, in shell",1964,1964,gigagrams,17175.9065,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1372,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),1062,"Eggs, hen, in shell",1965,1965,gigagrams,17736.3756,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1373,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),1062,"Eggs, hen, in shell",1966,1966,gigagrams,18287.8497,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1374,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),1062,"Eggs, hen, in shell",1967,1967,gigagrams,19105.1177,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1375,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),1062,"Eggs, hen, in shell",1968,1968,gigagrams,19558.3591,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1376,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),1062,"Eggs, hen, in shell",1969,1969,gigagrams,20099.7161,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1377,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),1062,"Eggs, hen, in shell",1970,1970,gigagrams,21241.7018,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1378,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),1062,"Eggs, hen, in shell",1971,1971,gigagrams,21959.6121,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1379,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),1062,"Eggs, hen, in shell",1972,1972,gigagrams,22126.6609,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1380,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),1062,"Eggs, hen, in shell",1973,1973,gigagrams,22448.7307,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1381,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),1062,"Eggs, hen, in shell",1974,1974,gigagrams,22877.1197,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1382,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),1062,"Eggs, hen, in shell",1975,1975,gigagrams,23132.35,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1383,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),1062,"Eggs, hen, in shell",1976,1976,gigagrams,23667.4154,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1384,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),1062,"Eggs, hen, in shell",1977,1977,gigagrams,24061.4475,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1385,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),1062,"Eggs, hen, in shell",1978,1978,gigagrams,22922.0564,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1386,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),1062,"Eggs, hen, in shell",1979,1979,gigagrams,23355.219,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1387,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),1062,"Eggs, hen, in shell",1980,1980,gigagrams,23536.1969,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1388,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),1062,"Eggs, hen, in shell",1981,1981,gigagrams,23525.3562,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1389,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),1062,"Eggs, hen, in shell",1982,1982,gigagrams,23822.3662,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1390,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),1062,"Eggs, hen, in shell",1983,1983,gigagrams,24100.5529,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1391,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),1062,"Eggs, hen, in shell",1984,1984,gigagrams,24764.5943,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1392,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),1062,"Eggs, hen, in shell",1985,1985,gigagrams,25541.8338,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1393,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),1062,"Eggs, hen, in shell",1986,1986,gigagrams,25956.9217,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1394,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),1062,"Eggs, hen, in shell",1987,1987,gigagrams,26464.114,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1395,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),1062,"Eggs, hen, in shell",1988,1988,gigagrams,26772.5556,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1396,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),1062,"Eggs, hen, in shell",1989,1989,gigagrams,26985.1261,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1397,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),1062,"Eggs, hen, in shell",1990,1990,gigagrams,27413.4541,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1398,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),1062,"Eggs, hen, in shell",1991,1991,gigagrams,27959.8475,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1399,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),1062,"Eggs, hen, in shell",1992,1992,gigagrams,27046.5864,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1400,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),1062,"Eggs, hen, in shell",1993,1993,gigagrams,27018.4907,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1401,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),1062,"Eggs, hen, in shell",1994,1994,gigagrams,28914.3043,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1402,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),1062,"Eggs, hen, in shell",1995,1995,gigagrams,29641.9781,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1403,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),1062,"Eggs, hen, in shell",1996,1996,gigagrams,30363.0282,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1404,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),1062,"Eggs, hen, in shell",1997,1997,gigagrams,31078.4045,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1405,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),1062,"Eggs, hen, in shell",1998,1998,gigagrams,31893.4183,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1406,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),1062,"Eggs, hen, in shell",1999,1999,gigagrams,32859.792,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1407,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),1062,"Eggs, hen, in shell",2000,2000,gigagrams,33860.104,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1408,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),1062,"Eggs, hen, in shell",2001,2001,gigagrams,34671.0509,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1409,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),1062,"Eggs, hen, in shell",2002,2002,gigagrams,35682.9406,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1410,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),1062,"Eggs, hen, in shell",2003,2003,gigagrams,36574.6221,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1411,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),1062,"Eggs, hen, in shell",2004,2004,gigagrams,37919.1762,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1412,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),1062,"Eggs, hen, in shell",2005,2005,gigagrams,38918.5633,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1413,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),1062,"Eggs, hen, in shell",2006,2006,gigagrams,40111.957,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1414,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),1062,"Eggs, hen, in shell",2007,2007,gigagrams,40991.277,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1415,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),1062,"Eggs, hen, in shell",2008,2008,gigagrams,42053.2142,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1416,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),1062,"Eggs, hen, in shell",2009,2009,gigagrams,42487.6052,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1417,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),1062,"Eggs, hen, in shell",2010,2010,gigagrams,43734.9958,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1418,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),1062,"Eggs, hen, in shell",2011,2011,gigagrams,44361.4221,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1419,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),1062,"Eggs, hen, in shell",2012,2012,gigagrams,45757.0232,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1420,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),1062,"Eggs, hen, in shell",2013,2013,gigagrams,46705.5043,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1421,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),1062,"Eggs, hen, in shell",2014,2014,gigagrams,47535.053,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1422,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),1062,"Eggs, hen, in shell",2015,2015,gigagrams,48981.7062,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1423,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),1062,"Eggs, hen, in shell",2016,2016,gigagrams,49927.3835,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1424,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),1062,"Eggs, hen, in shell",2017,2017,gigagrams,51831.7619,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1482,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),1035,"Meat, pig",1961,1961,gigagrams,86230.0046,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1483,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),1035,"Meat, pig",1962,1962,gigagrams,90871.6452,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1484,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),1035,"Meat, pig",1963,1963,gigagrams,93893.8802,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1485,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),1035,"Meat, pig",1964,1964,gigagrams,93891.8843,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1486,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),1035,"Meat, pig",1965,1965,gigagrams,98941.7558,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1487,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),1035,"Meat, pig",1966,1966,gigagrams,99627.8919,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1488,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),1035,"Meat, pig",1967,1967,gigagrams,105814.8187,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1489,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),1035,"Meat, pig",1968,1968,gigagrams,106577.2875,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1490,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),1035,"Meat, pig",1969,1969,gigagrams,106071.3228,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1491,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),1035,"Meat, pig",1970,1970,gigagrams,108467.4645,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1492,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),1035,"Meat, pig",1971,1971,gigagrams,121430.3183,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1493,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),1035,"Meat, pig",1972,1972,gigagrams,127229.9864,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1494,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),1035,"Meat, pig",1973,1973,gigagrams,128858.9589,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1495,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),1035,"Meat, pig",1974,1974,gigagrams,130123.0347,A,"Aggregate, may include official, semi-official, estimated or calculated data"
1496,EI,Emissions intensities,5000,World,7231,Emissions (CO2eq),1035,"Meat, pig",1975,1975,gigagrams,128663.8187,A,"Aggregate, may include official, semi-official, estimated or calculated data"
